employee_id,department_id,first_name,last_name,gender,date_of_birth,marital_status,distance_from_home,education_level,education_field,hire_date,job_role,job_level,base_salary,overtime_eligible,stock_option_level,total_working_years,num_companies_worked,business_travel,is_active
13166,DPT-001,Devin,Henry,Male,1970-01-01,Single,2,3,Medical,2014-01-01,Sales Manager,4,17061,False,0,35,4,Rarely,True
13167,DPT-002,Sandy,Barber,Male,1986-01-01,Single,2,2,Other,2023-01-01,Lab Technician,1,2032,True,0,7,6,Rarely,False
13168,DPT-001,Debbie,Randall,Male,1967-01-01,Married,7,2,Technical Degree,2013-01-01,Sales Representative,1,2346,False,1,14,8,Rarely,False
13169,DPT-005,Shannon,Scott,Male,2000-01-01,Married,1,2,Life Sciences,2022-01-01,IT Support,1,1200,False,1,1,1,Rarely,True
13170,DPT-005,Amber,Brown,Male,1991-01-01,Married,7,3,Life Sciences,2010-01-01,Software Engineer,2,5261,False,1,13,1,Rarely,True
13171,DPT-004,Erin,Freeman,Female,1969-01-01,Single,8,4,Life Sciences,2022-01-01,Financial Analyst,2,3630,False,0,19,7,Rarely,True
13172,DPT-003,Pamela,Dean,Male,1987-01-01,Divorced,6,2,Medical,2020-01-01,HR Generalist,2,4761,False,2,7,6,Rarely,True
13173,DPT-002,Matthew,Kaufman,Male,1990-01-01,Single,3,3,Life Sciences,2013-01-01,Lab Technician,1,3386,True,0,10,1,Frequently,False
13174,DPT-006,Samantha,Smith,Male,1988-01-01,Married,23,2,Life Sciences,2022-01-01,Marketing Specialist,2,5682,True,0,8,3,Rarely,False
13175,DPT-002,Tonya,Gould,Male,2000-01-01,Married,9,3,Marketing,2022-01-01,Lab Technician,1,1802,False,1,1,1,Frequently,False
13176,DPT-005,Dustin,Tucker,Female,1990-01-01,Married,25,3,Medical,2013-01-01,Software Engineer,2,4579,False,1,10,1,Frequently,True
13177,DPT-006,Matthew,Welch,Male,1993-01-01,Married,7,3,Medical,2017-01-01,Marketing Coord,1,2227,False,1,6,1,Rarely,True
13178,DPT-003,Cynthia,Clark,Female,1976-01-01,Single,2,4,Life Sciences,2020-01-01,HR Assistant,1,3335,True,0,3,1,Rarely,True
13179,DPT-002,Julie,Perry,Male,1983-01-01,Married,9,5,Life Sciences,2020-01-01,Research Scientist,2,5112,False,1,5,9,Non-Travel,True
13180,DPT-004,Melissa,Cochran,Male,1982-01-01,Single,10,2,Medical,2004-01-01,Financial Analyst,2,5862,False,0,19,1,Non-Travel,True
13181,DPT-001,Ashley,Carpenter,Female,1994-01-01,Single,13,3,Technical Degree,2018-01-01,Sales Executive,2,5882,False,0,7,5,Frequently,False
13182,DPT-001,Tiffany,Koch,Female,1986-01-01,Married,21,2,Medical,2018-01-01,Sales Representative,1,2832,False,1,10,5,Frequently,True
13183,DPT-001,Laura,Kemp,Male,1992-01-01,Divorced,20,3,Life Sciences,2013-01-01,Sales Executive,2,4293,False,1,10,1,Rarely,True
13184,DPT-001,Makayla,Mitchell,Male,1980-01-01,Married,26,2,Life Sciences,1998-01-01,Sales Manager,4,16765,True,2,25,1,Frequently,True
13185,DPT-004,Randy,Calhoun,Female,1991-01-01,Married,8,2,Medical,2018-01-01,Financial Analyst,2,5232,False,1,9,5,Rarely,True
13186,DPT-006,Madeline,Holmes,Female,1989-01-01,Single,9,3,Medical,2015-01-01,Senior Marketer,3,8456,False,0,9,1,Rarely,True
13187,DPT-002,Nicole,Williams,Male,1983-01-01,Married,26,3,Marketing,2016-01-01,Research Scientist,2,8109,False,1,8,1,Rarely,True
13188,DPT-007,Veronica,Thomas,Male,1985-01-01,Married,2,3,Medical,2018-01-01,Operations Analyst,2,4963,False,2,7,4,Rarely,False
13189,DPT-007,Amy,Davis,Male,1987-01-01,Divorced,9,2,Medical,2020-01-01,Operations Analyst,2,9204,True,1,13,2,Rarely,True
13190,DPT-007,April,White,Male,1989-01-01,Single,23,4,Marketing,2014-01-01,Operations Analyst,2,4423,False,0,10,0,Non-Travel,True
13191,DPT-006,Barbara,Nelson,Female,1969-01-01,Married,2,4,Life Sciences,2014-01-01,Senior Marketer,3,11135,False,1,13,6,Rarely,True
13192,DPT-002,Jonathan,Beltran,Female,1996-01-01,Married,2,4,Life Sciences,2020-01-01,Research Scientist,2,4074,False,1,4,0,Rarely,True
13193,DPT-001,Andrea,Evans,Female,1996-01-01,Divorced,3,1,Medical,2017-01-01,Sales Executive,2,4756,True,2,6,1,Frequently,True
13194,DPT-005,Sheri,Evans,Female,1995-01-01,Married,1,3,Medical,2020-01-01,IT Support,1,3755,False,1,3,1,Rarely,True
13195,DPT-005,Jodi,Hansen,Male,1985-01-01,Married,1,4,Other,2017-01-01,IT Support,1,2885,True,1,7,0,Frequently,True
13196,DPT-006,Gabriella,Huynh,Male,1982-01-01,Divorced,9,1,Life Sciences,2014-01-01,Senior Marketer,3,8135,True,1,12,3,Rarely,True
13197,DPT-007,Kristin,Sanchez,Male,1989-01-01,Married,2,4,Life Sciences,2012-01-01,Operations Analyst,2,5860,False,1,13,6,Rarely,True
13198,DPT-004,Tracy,Ward,Male,1992-01-01,Divorced,20,3,Life Sciences,2013-01-01,Financial Analyst,2,4150,False,1,10,1,Rarely,True
13199,DPT-002,Mark,Clarke,Male,1990-01-01,Married,15,1,Medical,2016-01-01,Senior Researcher,3,13954,True,0,15,7,Rarely,False
13200,DPT-001,Mary,Morris,Male,1987-01-01,Married,26,4,Life Sciences,2020-01-01,Sales Executive,2,5433,False,2,10,6,Rarely,True
13201,DPT-001,Nathaniel,Saunders,Male,1997-01-01,Single,1,3,Medical,2016-01-01,Sales Executive,2,4495,False,0,7,1,Frequently,True
13202,DPT-004,Sharon,Landry,Male,2000-01-01,Married,6,3,Life Sciences,2023-01-01,Financial Clerk,1,1550,True,2,1,1,Rarely,False
13203,DPT-005,Alexandra,Davenport,Male,1981-01-01,Divorced,2,1,Technical Degree,2020-01-01,IT Support,1,2707,True,1,4,0,Rarely,True
13204,DPT-006,Lori,Johnston,Female,1985-01-01,Single,3,5,Technical Degree,2020-01-01,Marketing Specialist,2,4295,True,0,19,3,Rarely,True
13205,DPT-004,Jeffery,Obrien,Female,1965-01-01,Married,7,4,Medical,2013-01-01,Senior Analyst,3,10427,True,0,31,7,Rarely,False
13206,DPT-007,Michael,Rogers,Male,1989-01-01,Married,3,4,Life Sciences,2023-01-01,Operations Asst,1,2833,False,3,6,3,Non-Travel,True
13207,DPT-005,Ricky,Vance,Female,1976-01-01,Married,1,1,Medical,2010-01-01,Senior Engineer,3,12541,False,2,14,0,Non-Travel,True
13208,DPT-006,Karen,Cruz,Female,1996-01-01,Married,16,4,Technical Degree,2021-01-01,Marketing Coord,1,2805,False,1,4,9,Rarely,True
13209,DPT-001,Daniel,Herman,Male,1985-01-01,Married,9,3,Marketing,2021-01-01,Sales Representative,1,2935,False,1,3,0,Rarely,True
13210,DPT-007,Danielle,Alexander,Female,1988-01-01,Married,7,4,Life Sciences,2013-01-01,Operations Analyst,2,5131,True,0,10,1,Rarely,True
13211,DPT-005,Shawn,Reid,Female,1991-01-01,Married,9,4,Life Sciences,2017-01-01,Software Engineer,2,6544,True,1,6,1,Rarely,True
13212,DPT-001,Mary,Anderson,Male,1992-01-01,Single,9,4,Life Sciences,2021-01-01,Sales Representative,1,2673,True,0,3,0,Rarely,True
13213,DPT-001,Paula,Olsen,Female,1992-01-01,Married,10,3,Medical,2012-01-01,Senior Sales Exec,3,11210,False,1,13,4,Non-Travel,True
13214,DPT-007,Jacob,Hatfield,Male,1993-01-01,Married,29,4,Technical Degree,2019-01-01,Senior Analyst,3,9387,False,1,9,3,Rarely,True
13215,DPT-001,Aaron,Knox,Male,1996-01-01,Married,8,5,Life Sciences,2020-01-01,Sales Representative,1,4558,False,3,3,1,Non-Travel,True
13216,DPT-004,Laura,Adkins,Female,1984-01-01,Married,1,1,Life Sciences,2002-01-01,Finance Manager,4,12201,False,1,21,1,Rarely,True
13217,DPT-002,William,Johnson,Male,1984-01-01,Single,18,2,Life Sciences,2015-01-01,Research Scientist,2,4673,False,0,9,0,Rarely,True
13218,DPT-005,Daniel,Reed,Male,1983-01-01,Divorced,1,4,Life Sciences,2004-01-01,IT Manager,4,16469,False,1,22,2,Rarely,True
13219,DPT-006,Drew,Dunn,Female,1996-01-01,Divorced,3,1,Medical,2017-01-01,Marketing Specialist,2,4809,True,2,6,1,Frequently,True
13220,DPT-002,Charles,Stanley,Female,1981-01-01,Married,2,4,Life Sciences,2013-01-01,Research Scientist,2,4133,False,2,10,1,Rarely,True
13221,DPT-003,Stephanie,Jacobs,Female,1980-01-01,Divorced,8,4,Other,2018-01-01,HR Generalist,2,4455,True,0,8,4,Rarely,True
13222,DPT-007,John,Boone,Male,1992-01-01,Married,11,2,Medical,2017-01-01,Operations Analyst,2,6897,True,0,6,1,Rarely,True
13223,DPT-006,Richard,Edwards,Female,1993-01-01,Married,25,2,Technical Degree,2021-01-01,Marketing Specialist,2,4804,True,1,4,7,Non-Travel,True
13224,DPT-007,Marcia,Hester,Male,1983-01-01,Single,25,4,Marketing,2018-01-01,Senior Analyst,3,9281,True,0,9,2,Rarely,False
13225,DPT-003,Amber,Flores,Male,1985-01-01,Divorced,23,4,Life Sciences,2021-01-01,HR Generalist,2,5930,False,1,10,9,Rarely,True
13226,DPT-002,Colin,Knapp,Female,1996-01-01,Single,17,4,Life Sciences,2015-01-01,Lab Technician,1,2312,True,0,8,1,Rarely,False
13227,DPT-003,Lisa,Medina,Male,1982-01-01,Divorced,10,4,Human Resources,2002-01-01,HR Director,5,19991,False,3,23,3,Rarely,True
13228,DPT-005,Andrew,Carroll,Female,1978-01-01,Married,2,4,Life Sciences,2015-01-01,Software Engineer,2,5108,False,2,10,4,Non-Travel,True
13229,DPT-001,Anthony,Molina,Female,1991-01-01,Divorced,2,1,Life Sciences,2022-01-01,Sales Representative,1,2928,False,3,1,1,Non-Travel,True
13230,DPT-002,David,Clarke,Female,1983-01-01,Single,9,4,Medical,2005-01-01,Senior Researcher,3,13121,False,0,20,9,Frequently,True
13231,DPT-001,Jacob,Horn,Female,1993-01-01,Married,5,3,Life Sciences,2013-01-01,Senior Sales Exec,3,8975,False,1,12,2,Rarely,True
13232,DPT-003,Kimberly,Ryan,Male,1984-01-01,Single,18,2,Life Sciences,2015-01-01,HR Generalist,2,4567,False,0,9,0,Rarely,True
13233,DPT-006,Charles,Owen,Female,1988-01-01,Single,27,1,Medical,2017-01-01,Marketing Coord,1,2514,False,0,6,1,Rarely,True
13234,DPT-001,Jon,Villa,Female,1963-01-01,Married,28,3,Marketing,2005-01-01,Senior Sales Exec,3,10763,False,0,22,4,Frequently,True
13235,DPT-005,Stephanie,Baker,Male,1980-01-01,Divorced,6,4,Other,2022-01-01,IT Manager,4,15969,True,1,21,4,Rarely,True
13236,DPT-007,Robert,Morris,Female,1993-01-01,Married,25,2,Technical Degree,2021-01-01,Operations Analyst,2,4521,True,1,4,7,Non-Travel,True
13237,DPT-002,Michael,Murphy,Male,1986-01-01,Married,21,3,Life Sciences,2015-01-01,Lab Technician,1,3401,True,1,8,1,Rarely,True
13238,DPT-005,Richard,Padilla,Female,1976-01-01,Divorced,3,3,Medical,2001-01-01,IT Manager,4,13380,True,2,28,9,Frequently,True
13239,DPT-007,Heidi,Duarte,Male,1982-01-01,Divorced,9,3,Medical,2005-01-01,COO,5,19572,False,1,21,2,Frequently,True
13240,DPT-007,Kevin,Manning,Female,1994-01-01,Divorced,10,3,Life Sciences,2016-01-01,Operations Asst,1,3292,False,2,8,0,Frequently,True
13241,DPT-002,Paul,Ball,Female,1993-01-01,Single,9,2,Medical,2015-01-01,Research Scientist,2,4624,True,0,10,7,Non-Travel,True
13242,DPT-001,Jared,Chan,Male,1988-01-01,Single,18,2,Life Sciences,2021-01-01,Senior Sales Exec,3,8977,False,0,10,2,Frequently,True
13243,DPT-001,Roy,Holloway,Male,1979-01-01,Married,9,2,Life Sciences,2015-01-01,Sales Representative,1,2490,True,0,8,1,Rarely,True
13244,DPT-005,Brittany,West,Male,1965-01-01,Divorced,23,4,Life Sciences,2021-01-01,IT Support,1,2297,False,2,2,1,Rarely,True
13245,DPT-005,Timothy,Phillips,Male,1972-01-01,Married,4,4,Life Sciences,2013-01-01,IT Support,1,2521,True,3,18,9,Rarely,False
13246,DPT-005,Christina,Lopez,Male,1988-01-01,Married,16,3,Medical,2018-01-01,IT Support,1,2493,False,1,6,0,Rarely,True
13247,DPT-002,Bobby,Booker,Male,1979-01-01,Divorced,1,2,Medical,2018-01-01,Lab Technician,1,2406,True,3,6,1,Frequently,False
13248,DPT-001,Travis,Green,Male,1980-01-01,Married,21,3,Medical,2020-01-01,Sales Representative,1,2363,False,1,8,7,Frequently,True
13249,DPT-005,Anthony,House,Female,1993-01-01,Married,8,2,Life Sciences,2015-01-01,Senior Engineer,3,11854,True,3,9,0,Rarely,True
13250,DPT-004,Luis,Fields,Female,1971-01-01,Married,4,2,Life Sciences,2018-01-01,Finance Manager,4,16551,False,0,31,2,Rarely,True
13251,DPT-005,Anthony,Strong,Female,1983-01-01,Married,10,4,Life Sciences,2016-01-01,IT Support,1,2194,True,1,10,3,Rarely,True
13252,DPT-003,Jackie,Beltran,Male,1990-01-01,Married,8,4,Life Sciences,2013-01-01,HR Assistant,1,3273,False,1,14,6,Rarely,True
13253,DPT-002,Michelle,Morse,Male,1991-01-01,Married,7,5,Marketing,2019-01-01,Research Scientist,2,9306,False,1,7,4,Rarely,True
13254,DPT-002,Patrick,Leblanc,Female,1985-01-01,Divorced,6,3,Medical,2010-01-01,Research Scientist,2,5219,True,3,17,7,Non-Travel,True
13255,DPT-002,Amber,Wade,Male,1994-01-01,Married,1,1,Technical Degree,2013-01-01,Research Scientist,2,4346,False,1,10,1,Non-Travel,True
13256,DPT-002,Corey,Barnes,Male,1987-01-01,Married,26,4,Life Sciences,2020-01-01,Research Scientist,2,5610,False,2,10,6,Rarely,True
13257,DPT-001,Haley,Salinas,Female,1983-01-01,Single,24,3,Life Sciences,2022-01-01,Sales Manager,4,13655,True,0,22,4,Non-Travel,False
13258,DPT-002,Christine,Ramirez,Female,1985-01-01,Married,10,3,Medical,2022-01-01,Research Scientist,2,9609,False,1,18,3,Rarely,True
13259,DPT-001,Michael,Elliott,Male,1998-01-01,Single,2,1,Medical,2019-01-01,Sales Representative,1,3579,False,0,6,7,Rarely,True
13260,DPT-001,Teresa,Thompson,Male,1987-01-01,Divorced,15,4,Marketing,2008-01-01,Sales Executive,2,5666,False,1,15,1,Non-Travel,True
13261,DPT-005,Tracy,Wilson,Male,1982-01-01,Divorced,9,1,Life Sciences,2014-01-01,Senior Engineer,3,7968,True,1,12,3,Rarely,True
13262,DPT-002,Anthony,Long,Male,1968-01-01,Married,2,1,Life Sciences,2020-01-01,Senior Researcher,3,11410,False,1,23,3,Frequently,True
13263,DPT-005,Benjamin,Jimenez,Female,1989-01-01,Married,20,3,Technical Degree,2022-01-01,IT Support,1,2684,False,0,2,0,Rarely,True
13264,DPT-005,Tony,Stewart,Male,1990-01-01,Married,2,3,Human Resources,2018-01-01,IT Support,1,3434,False,1,5,1,Rarely,True
13265,DPT-005,Rebecca,Doyle,Male,1984-01-01,Single,15,4,Marketing,2003-01-01,IT Manager,4,13567,False,0,21,0,Rarely,True
13266,DPT-007,Thomas,Frazier,Female,2001-01-01,Married,3,1,Life Sciences,2020-01-01,Operations Analyst,2,4089,True,1,4,0,Rarely,False
13267,DPT-001,Amy,Johnson,Female,1988-01-01,Divorced,22,3,Life Sciences,2016-01-01,Senior Sales Exec,3,12205,False,1,10,7,Rarely,True
13268,DPT-005,Christopher,Pollard,Male,1993-01-01,Married,16,3,Life Sciences,2016-01-01,Software Engineer,2,5512,False,1,10,3,Rarely,True
13269,DPT-007,Jennifer,Jones,Female,1991-01-01,Single,2,2,Life Sciences,2015-01-01,Operations Analyst,2,4997,True,0,10,4,Frequently,True
13270,DPT-007,Jennifer,Henson,Male,1992-01-01,Divorced,26,1,Life Sciences,2018-01-01,Operations Asst,1,2886,False,1,5,1,Rarely,True
13271,DPT-001,Sandra,Shields,Male,1985-01-01,Divorced,15,2,Life Sciences,2012-01-01,Senior Sales Exec,3,11995,True,1,12,0,Rarely,True
13272,DPT-002,Shawn,Miller,Male,1999-01-01,Married,1,3,Medical,2021-01-01,Lab Technician,1,2401,True,1,6,2,Rarely,False
13273,DPT-001,Kaitlyn,Marks,Male,1991-01-01,Married,24,4,Life Sciences,2013-01-01,Sales Executive,2,5076,False,2,10,1,Frequently,True
13274,DPT-005,John,Bailey,Male,1991-01-01,Single,1,2,Life Sciences,2023-01-01,Software Engineer,2,7019,False,0,10,6,Rarely,False
13275,DPT-005,Tracey,Soto,Male,1979-01-01,Single,1,3,Medical,2019-01-01,IT Support,1,2334,True,0,6,6,Rarely,True
13276,DPT-002,Austin,Williams,Male,1995-01-01,Divorced,17,2,Medical,2013-01-01,Research Scientist,2,4483,False,1,10,1,Rarely,True
13277,DPT-004,Kyle,Mccoy,Female,1994-01-01,Divorced,7,1,Medical,2019-01-01,Financial Clerk,1,2598,False,3,8,6,Rarely,True
13278,DPT-005,Kimberly,Smith,Male,1983-01-01,Married,4,4,Marketing,2011-01-01,Senior Engineer,3,11155,False,1,15,7,Rarely,True
13279,DPT-003,Melissa,Jones,Female,1968-01-01,Married,2,2,Medical,2004-01-01,HR Director,5,19620,False,1,23,4,Rarely,True
13280,DPT-007,Jay,Scott,Male,1980-01-01,Divorced,27,3,Technical Degree,2017-01-01,Operations Asst,1,4651,False,1,8,5,Rarely,True
13281,DPT-006,Robert,Glover,Male,1980-01-01,Married,15,3,Life Sciences,2021-01-01,Marketing Specialist,2,6554,False,1,7,3,Frequently,True
13282,DPT-001,Alex,Ashley,Male,1995-01-01,Married,26,3,Life Sciences,2018-01-01,Sales Executive,2,4930,False,1,5,1,Rarely,True
13283,DPT-005,David,Howard,Male,1976-01-01,Married,14,4,Technical Degree,2015-01-01,Software Engineer,2,5238,False,1,16,8,Non-Travel,True
13284,DPT-002,Michelle,Stone,Female,1997-01-01,Divorced,1,3,Life Sciences,2017-01-01,Research Scientist,2,6127,False,1,6,1,Frequently,True
13285,DPT-005,Kimberly,Smith,Male,1998-01-01,Married,13,1,Medical,2016-01-01,IT Support,1,2166,False,0,7,1,Rarely,True
13286,DPT-007,Selena,Williams,Female,1972-01-01,Single,1,4,Medical,2010-01-01,Senior Analyst,3,7589,False,0,23,3,Frequently,True
13287,DPT-007,Sean,Williams,Male,1988-01-01,Single,22,3,Life Sciences,2018-01-01,Operations Asst,1,4167,False,0,6,0,Rarely,True
13288,DPT-003,Wayne,Carter,Female,1987-01-01,Married,8,3,Life Sciences,2015-01-01,HR Partner,3,11321,False,1,10,9,Non-Travel,True
13289,DPT-002,Steven,Johnson,Male,1973-01-01,Married,20,5,Medical,1993-01-01,R&D Manager,4,11676,True,1,32,2,Frequently,True
13290,DPT-002,Heidi,Reeves,Male,1991-01-01,Married,1,4,Technical Degree,2017-01-01,Research Scientist,2,4286,False,1,9,4,Non-Travel,True
13291,DPT-004,Paul,Scott,Male,1977-01-01,Divorced,2,3,Life Sciences,2013-01-01,Senior Analyst,3,9901,True,1,13,4,Rarely,True
13292,DPT-001,Sara,Howard,Male,1987-01-01,Married,3,4,Medical,2010-01-01,Senior Sales Exec,3,9751,False,1,16,4,Frequently,True
13293,DPT-004,Desiree,Hanson,Male,1994-01-01,Single,23,3,Life Sciences,2020-01-01,Financial Clerk,1,2148,False,0,6,9,Rarely,True
13294,DPT-001,Brandon,Cruz,Female,2000-01-01,Single,4,1,Medical,2020-01-01,Sales Representative,1,3404,False,0,3,1,Rarely,True
13295,DPT-002,Brenda,Conner,Male,1975-01-01,Divorced,7,3,Marketing,2021-01-01,Research Scientist,2,5401,False,3,15,4,Rarely,True
13296,DPT-002,Helen,Phillips,Male,1981-01-01,Married,2,1,Life Sciences,2003-01-01,R&D Manager,4,18244,True,0,21,0,Non-Travel,True
13297,DPT-007,Travis,Faulkner,Male,1972-01-01,Married,1,3,Life Sciences,2022-01-01,Operations Asst,1,2733,False,0,1,1,Rarely,True
13298,DPT-005,Rachel,Pacheco,Female,2002-01-01,Single,10,3,Life Sciences,2022-01-01,IT Support,1,1421,False,0,1,1,Rarely,False
13299,DPT-002,Kelly,Bell,Male,1980-01-01,Married,26,2,Life Sciences,1998-01-01,R&D Manager,4,17566,True,2,25,1,Frequently,True
13300,DPT-001,Francisco,Ward,Male,1968-01-01,Single,13,4,Marketing,2004-01-01,Sales Manager,4,13654,True,0,24,6,Rarely,False
13301,DPT-004,Kelly,Smith,Male,1997-01-01,Single,4,2,Life Sciences,2015-01-01,Financial Clerk,1,2974,True,0,8,1,Rarely,True
13302,DPT-002,Mark,Holder,Female,1995-01-01,Divorced,27,3,Medical,2018-01-01,Research Scientist,2,4810,False,1,6,0,Rarely,True
13303,DPT-004,Daniel,Arnold,Male,1985-01-01,Married,10,1,Medical,2021-01-01,Financial Clerk,1,2596,False,1,3,0,Frequently,True
13304,DPT-006,Eric,Jacobs,Male,1986-01-01,Single,10,2,Life Sciences,2022-01-01,Marketing Coord,1,4659,False,0,4,3,Rarely,True
13305,DPT-005,Mary,Heath,Female,1993-01-01,Married,28,2,Medical,2013-01-01,Software Engineer,2,5774,False,2,11,1,Rarely,True
13306,DPT-005,James,Foster,Male,1994-01-01,Single,7,3,Life Sciences,2020-01-01,IT Support,1,2057,False,0,11,3,Rarely,True
13307,DPT-004,Todd,Taylor,Male,1995-01-01,Married,29,1,Life Sciences,2015-01-01,Financial Analyst,2,6750,False,2,8,1,Rarely,True
13308,DPT-007,Adam,Ramos,Male,1988-01-01,Married,1,3,Medical,2020-01-01,Operations Asst,1,2208,False,1,5,4,Frequently,True
13309,DPT-007,Kimberly,Brown,Male,1980-01-01,Divorced,12,3,Life Sciences,1998-01-01,Operations Manager,4,14892,False,1,25,1,Rarely,True
13310,DPT-004,Lindsay,Burch,Male,1997-01-01,Single,3,1,Technical Degree,2017-01-01,Financial Clerk,1,3106,False,0,7,0,Frequently,False
13311,DPT-002,Rebecca,Moreno,Female,1994-01-01,Divorced,21,4,Life Sciences,2013-01-01,Senior Researcher,3,9705,False,1,10,1,Rarely,True
13312,DPT-004,Kelsey,Horton,Female,1984-01-01,Married,24,1,Marketing,2003-01-01,Finance Manager,4,11585,False,1,21,0,Rarely,True
13313,DPT-001,Bradley,Morrison,Female,1983-01-01,Married,26,2,Medical,2022-01-01,Sales Executive,2,4584,True,1,16,3,Frequently,True
13314,DPT-005,Ian,Rodgers,Male,1995-01-01,Married,19,4,Medical,2017-01-01,IT Support,1,3054,False,3,6,1,Rarely,True
13315,DPT-004,Matthew,Davis,Male,1989-01-01,Single,2,3,Other,2017-01-01,Financial Analyst,2,6034,False,0,6,1,Rarely,True
13316,DPT-001,Felicia,Hunter,Female,1973-01-01,Single,12,3,Marketing,2021-01-01,Senior Sales Exec,3,8806,False,0,16,4,Frequently,True
13317,DPT-001,Megan,Jackson,Male,2002-01-01,Single,7,1,Marketing,2022-01-01,Sales Representative,1,2658,False,0,1,1,Rarely,False
13318,DPT-004,Jeremy,Stafford,Male,1995-01-01,Married,9,3,Medical,2018-01-01,Financial Clerk,1,2076,False,1,5,1,Rarely,True
13319,DPT-007,Sean,Sparks,Male,1984-01-01,Married,9,2,Medical,2013-01-01,Operations Analyst,2,4903,False,1,10,1,Rarely,True
13320,DPT-005,Jaclyn,Cruz,Male,1988-01-01,Single,25,2,Other,2020-01-01,Software Engineer,2,3686,False,0,9,4,Rarely,True
13321,DPT-005,Rhonda,Thompson,Female,1989-01-01,Single,8,2,Medical,2018-01-01,Software Engineer,2,6076,False,0,10,3,Rarely,True
13322,DPT-002,Craig,Barrett,Male,1981-01-01,Single,2,4,Other,2022-01-01,Research Scientist,2,6966,False,0,14,3,Rarely,True
13323,DPT-005,Donald,Brown,Male,1992-01-01,Divorced,20,3,Life Sciences,2013-01-01,Software Engineer,2,4335,False,1,10,1,Rarely,True
13324,DPT-003,Joy,Leonard,Female,1974-01-01,Married,3,2,Medical,2020-01-01,HR Generalist,2,4877,False,1,10,4,Rarely,True
13325,DPT-005,Stacey,Richardson,Female,1992-01-01,Single,1,5,Life Sciences,2013-01-01,Senior Engineer,3,7426,False,0,10,1,Frequently,False
13326,DPT-001,Anna,Rivera,Male,1964-01-01,Married,6,2,Medical,2021-01-01,Sales Representative,1,2202,False,0,7,8,Rarely,True
13327,DPT-004,Samuel,Johnson,Female,1980-01-01,Divorced,2,2,Medical,2018-01-01,Financial Clerk,1,2736,False,2,6,1,Rarely,True
13328,DPT-002,Michael,Allen,Female,1977-01-01,Divorced,18,3,Medical,2013-01-01,Research Scientist,2,4733,False,1,19,2,Rarely,True
13329,DPT-002,Holly,Morgan,Female,1989-01-01,Married,1,3,Life Sciences,2018-01-01,Lab Technician,1,3246,False,1,7,5,Rarely,True
13330,DPT-007,Andrew,Smith,Male,1996-01-01,Single,8,3,Life Sciences,2014-01-01,Senior Analyst,3,9089,False,0,9,1,Frequently,True
13331,DPT-001,Alicia,Parrish,Male,1989-01-01,Single,2,3,Other,2017-01-01,Sales Executive,2,6572,False,0,6,1,Rarely,True
13332,DPT-002,Heather,Spears,Male,1987-01-01,Married,10,3,Life Sciences,2011-01-01,Senior Researcher,3,8652,True,1,15,7,Rarely,True
